mean_brier_E,mean_brier_C,mean_brier_R,mean_ll_E,mean_ll_C,mean_ll_R,impr_R_vs_C_brier,impr_R_vs_C_ll,impr_R_vs_E_brier,impr_R_vs_E_ll,impr_C_vs_E_brier,impr_C_vs_E_ll,rep_mean_good,rep_mean_bad,rep_separation,seed,regime,stake_mean_good,stake_mean_bad
0.08796923649428388,0.08937715666264774,0.08929950268099446,0.3195047294109946,0.3243740954791274,0.3241057132021655,0.08688347733681749,0.08273850492451654,-1.5121947623099048,-1.4400362084319691,-1.6004687825787167,-1.5240356776907233,0.8579043034852969,0.7712761604916997,1.1123179315413698,16,anti_correlated,0.4378473655651064,1.1405381586087235
0.08855169082789335,0.09037667782215919,0.09031000967604585,0.320899937221966,0.3266554958461731,0.32646862318835373,0.07376698028724114,0.05720787196164617,-1.9856411907141578,-1.7353340778424202,-2.0609284556890413,-1.7935680118958568,0.8386639049663647,0.7603905574075172,1.1029383476640129,17,anti_correlated,0.34717632470256665,1.163205918824358
0.09262938353166361,0.09465058803320128,0.0945282516949408,0.33073369808336756,0.3366775453738313,0.33628393738898327,0.12925047884283933,0.11690948513094636,-2.049963079618362,-1.6781596002402726,-2.182033847657812,-1.7971701477378663,0.8987416965135422,0.805629515221133,1.115576924049079,18,anti_correlated,0.6094142862184093,1.097646428445398
0.08619758783735262,0.08746252411279647,0.087364364207237,0.3145721313909039,0.3187181790967663,0.3183857397980566,0.11223081720448498,0.10430509475543709,-1.353606752994048,-1.2123160402959325,-1.4674845400902259,-1.3179958718944218,0.8320239305457404,0.7458493790889872,1.1155388123564713,19,anti_correlated,0.48522486961637734,1.1286937825959056
0.08974921839134926,0.09006510231227738,0.0899260125061823,0.3227184101136484,0.3231762559458574,0.3226781636113387,0.15443251883822523,0.15412405006701446,-0.19698680167010868,0.012471089670864044,-0.351962865627097,-0.14187161868075684,0.8512622267233295,0.7657652981724778,1.1116489984005449,20,anti_correlated,0.9670026618480196,1.0082493345379948
0.09152735994039195,0.09255988795334764,0.09247545630786139,0.3276605779423843,0.33110135607569685,0.3307952246435464,0.09121839638441775,0.09245852562454657,-1.0358611546174783,-0.9566749594494358,-1.1281085935704256,-1.0501043961161498,0.8952492803054728,0.8144799307998166,1.0991667767999402,21,anti_correlated,0.6038469902408299,1.0990382524397924
0.08549759308899213,0.0871725110144612,0.08709031111113856,0.31202421949448533,0.3173255267628714,0.3170314155793743,0.0942956700065777,0.0926843757252701,-1.8628805380387883,-1.6047459690793242,-1.959023482363647,-1.699005057035248,0.838740106533681,0.7590512019339414,1.104984886917648,22,anti_correlated,0.3698055181202978,1.1575486204699255
0.08729079153506557,0.08965772431376198,0.08953365371564624,0.31795583530335325,0.32490580987838674,0.3245105974797207,0.13838249750969558,0.12163906789292317,-2.5694144148981555,-2.0615322785674755,-2.71154922194238,-2.185830169904793,0.8909153412134879,0.8100512261684922,1.099825927586678,23,anti_correlated,0.5603888417979211,1.1099027895505196
0.08911970862666162,0.09044599398964408,0.09031898533257163,0.32117688287260504,0.32520506050095765,0.32478222190153766,0.14042485628163057,0.13002214626323425,-1.3456919063032338,-1.1225400149246354,-1.4882065745283195,-1.2541928897013401,0.8597459918474628,0.7816677710615554,1.0998867084923716,24,anti_correlated,0.6397480556727526,1.090062986081812
0.08679320150329851,0.08842340278699277,0.08836261183791684,0.31588533132126023,0.32103981844053253,0.3208167514280339,0.06874984128622158,0.06948266217635993,-1.8082180486897719,-1.5611424836179986,-1.8782591901881922,-1.6317589353429351,0.8674847113216799,0.7775150609619641,1.1157143505984344,25,anti_correlated,0.4516240559209919,1.1370939860197518
0.0886836416313871,0.09025380215471647,0.0900023058936923,0.3198382281563755,0.3228325301687746,0.32204612248561554,0.27865447772830676,0.24359617128668706,-1.4869306650557053,-0.6903159581538598,-1.7705187726229459,-0.9361926589135273,0.7752568436522635,0.7126379174523094,1.0878692035133601,26,anti_correlated,1.5489295597619102,0.8627676100595225
0.08759952410390665,0.0873834173069769,0.08722484686304674,0.3165548122735887,0.3154574355372937,0.31485421776995837,0.1814651438648791,0.19122001873499606,0.42771606888580793,0.5372196023229578,0.24669859698486005,0.34666247163116215,0.9123936082775707,0.8248683112020722,1.1061082064698895,27,anti_correlated,1.4470308687562778,0.8882422828109305
0.08906111104776578,0.09024591900770167,0.09014749558969987,0.32172834273641987,0.32550510845437663,0.32516107146583295,0.10906135045663455,0.10569326858718231,-1.2198192108241661,-1.0669649743060994,-1.3303314387134106,-1.1738989750899658,0.8850496551491253,0.800082770001179,1.1061976189636242,28,anti_correlated,0.5943956065892728,1.1014010983526819
0.08674807621249049,0.08904478775424264,0.08889807320161457,0.3156428913993434,0.321649980039883,0.3212268471670006,0.16476489677643602,0.13155072256802375,-2.4784376587875347,-1.769073823554786,-2.6475648129951916,-1.903128124922541,0.7665115705722808,0.7069078176340865,1.0843161603979414,29,anti_correlated,0.7556122560359096,1.0610969359910225
0.0894625889223898,0.08798090997663517,0.08785086815070997,0.32152345336008586,0.31520434443959755,0.3146543941982867,0.14780686623920514,0.1744741946017856,1.8015583844527696,2.1364099850303084,1.6561994947854768,1.9653648449126708,0.8333321397828597,0.7465184443102502,1.1162914274044784,0,correlated,2.3234564025685884,0.6691358993578528
0.08919348122639426,0.08774681518479775,0.0876381753549733,0.32168659052595205,0.3156548647390621,0.31517647966797824,0.12381056747832239,0.1515532071648401,1.7437438813193311,2.023743310944325,1.6219414487528758,1.8750317745692044,0.8692838402653926,0.781481896334529,1.1123531387517622,1,correlated,2.3650093762016384,0.6587476559495903
